Date,A.N,ABBV.N,ABT.N,ACN.N,ADM.N,AEE.N,AES.N,AFL.N,AIG.N,AIZ.N,AJG.N,ALB.N,ALL.N,ALLE.N,AME.N,AMP.N,AMT.N,AON.N,AOS.N,APD.N,APH.N,APTV.N,ARE.N,ATO.N,AVB.N,AVY.N,AWK.N,AXP.N,AZO.N,BA.N,BAC.N,BALL.N,BAX.N,BBWI.N,BBY.N,BDX.N,BEN.N,BF.B.N,BG.N,BIO.N,BK.N,BLK.N,BMY.N,BR.N,BRK.B.N,BRO.N,BSX.N,BWA.N,BX.N,BXP.N,C.N,CAG.N,CAH.N,CAT.N,CB.N,CBRE.N,CCI.N,CCL.N,CE.N,CF.N,CHD.N,CL.N,CLX.N,CMA.N,CMG.N,CMI.N,CMS.N,CNC.N,CNP.N,COF.N,COP.N,COR.N,CPAY.N,CPB.N,CPT.N,CRL.N,CRM.N,CTRA.N,CVS.N,CVX.N,D.N,DAL.N,DE.N,DFS.N,DG.N,DGX.N,DHI.N,DHR.N,DIS.N,DLR.N,DOC.N,DOV.N,DPZ.N,DRI.N,DTE.N,DUK.N,DVA.N,DVN.N,ECL.N,ED.N,EFX.N,EG.N,EIX.N,EL.N,ELV.N,EMN.N,EMR.N,EOG.N,EPAM.N,EQR.N,EQT.N,ES.N,ESS.N,ETN.N,ETR.N,EW.N,EXR.N,F.N,FCX.N,FDS.N,FDX.N,FE.N,FICO.N,FIS.N,FMC.N,FRT.N,GD.N,GIS.N,GL.N,GLW.N,GM.N,GNRC.N,GPC.N,GPN.N,GS.N,GWW.N,HAL.N,HCA.N,HD.N,HES.N,HIG.N,HII.N,HLT.N,HPQ.N,HRL.N,HSY.N,HUM.N,HWM.N,IBM.N,ICE.N,IEX.N,IFF.N,IP.N,IPG.N,IQV.N,IRM.N,IT.N,ITW.N,IVZ.N,J.N,JBL.N,JNJ.N,JNPR.N,JPM.N,K.N,KEY.N,KIM.N,KMB.N,KMI.N,KMX.N,KO.N,KR.N,L.N,LDOS.N,LEN.N,LH.N,LHX.N,LLY.N,LMT.N,LOW.N,LUV.N,LVS.N,LYB.N,LYV.N,MA.N,MAA.N,MAS.N,MCD.N,MCK.N,MCO.N,MET.N,MGM.N,MHK.N,MKC.N,MLM.N,MMC.N,MMM.N,MO.N,MOH.N,MOS.N,MPC.N,MRK.N,MRO.N,MS.N,MSCI.N,MSI.N,MTB.N,MTD.N,NEE.N,NEM.N,NI.N,NKE.N,NOC.N,NOW.N,NRG.N,NSC.N,NUE.N,NVR.N,O.N,OKE.N,OMC.N,ORCL.N,OXY.N,PCG.N,PEG.N,PFE.N,PG.N,PGR.N,PH.N,PHM.N,PKG.N,PLD.N,PM.N,PNC.N,PNR.N,PNW.N,PPG.N,PPL.N,PRU.N,PSA.N,PSX.N,PWR.N,PXD.N,RCL.N,RF.N,RHI.N,RJF.N,RL.N,RMD.N,ROK.N,ROL.N,RSG.N,RTX.N,RVTY.N,SCHW.N,SHW.N,SJM.N,SLB.N,SNA.N,SO.N,SPG.N,SPGI.N,SRE.N,STT.N,STZ.N,SWK.N,SYK.N,SYY.N,T.N,TAP.N,TDG.N,TDY.N,TEL.N,TFC.N,TFX.N,TGT.N,TJX.N,TMO.N,TPR.N,TRGP.N,TRV.N,TSN.N,TT.N,TXT.N,TYL.N,UDR.N,UHS.N,UNH.N,UNP.N,UPS.N,URI.N,USB.N,V.N,VLO.N,VMC.N,VTR.N,VZ.N,WAB.N,WAT.N,WEC.N,WELL.N,WFC.N,WM.N,WMB.N,WMT.N,WRB.N,WST.N,WY.N,XOM.N,XYL.N,YUM.N,ZBH.N,ZTS.N,AAL.O,AAPL.O,ACGL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AKAM.O,ALGN.O,AMAT.O,AMGN.O,AMZN.O,ANSS.O,AXON.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CHRW.O,CHTR.O,CINF.O,CMCSA.O,CME.O,COST.O,CPRT.O,CSCO.O,CSGP.O,CTAS.O,CTSH.O,DLTR.O,DXCM.O,EA.O,EBAY.O,ENPH.O,EQIX.O,EXPE.O,FANG.O,FAST.O,FFIV.O,FITB.O,FSLR.O,FTNT.O,GEN.O,GILD.O,GOOGL.O,HAS.O,HBAN.O,HOLX.O,HSIC.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JBHT.O,JKHY.O,KLAC.O,LKQ.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,META.O,MKTX.O,MNST.O,MPWR.O,MSFT.O,MU.O,NDAQ.O,NDSN.O,NFLX.O,NTAP.O,NTRS.O,NVDA.O,NWS.O,NWSA.O,NXPI.O,ODFL.O,ON.O,ORLY.O,PAYX.O,PCAR.O,PODD.O,POOL.O,PTC.O,QCOM.O,REGN.O,ROST.O,SBAC.O,SBUX.O,SNPS.O,STLD.O,STX.O,SWKS.O,TECH.O,TRMB.O,TROW.O,TSCO.O,TSLA.O,TTWO.O,TXN.O,ULTA.O,VRSK.O,VRSN.O,VRTX.O,WDC.O,WYNN.O,ZBRA.O
2023-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17316E-18,0,0,0,0,0,0,0,0,0,0,0,4.15166E-12,0,0,0,0,0,0,9.97069E-18,0,0,0,0,0,0,0,0,0,0,0,1.12743E-11,0,0,0,0,0,0,0,0,0,2.57895E-12,0,0,0,0,0,9.86651E-12,0,0,0,1.20926E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40034E-17,0,0,0,0,0,0,0,0,0,5.5951E-18,0,1.57446E-11,0,0,0,0,0,0,0,0,5.00671E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54174E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23958E-12,0,0,7.94872E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95143E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34997E-13,0,0,0,0,0,0,0,3.76517E-12,0,0,0,0,0,0,0,1.172E-18,0,0,0,0,1.37959E-13,0,0,0,0,0,0,9.37605E-13,0,7.77653E-12,0,0,0,0,0,0,0,0,0,0,0,3.99162E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39079E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03359E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64097E-12,0,6.05438E-12,0,0,0,1.8733E-17,0,7.91194E-19,0,6.30478E-19,0,0,0,0,0,0,0,0,0,0,0,0,6.82076E-18,0,0,0,0,0,0,3.49204E-12,0,0,0,0,0,0,0,0,0,2.54182E-12,0,0,1.375E-18,0,0,0,0,0,0,0,2.43213E-18,4.32282E-17,5.42485E-17,0,0,1.80303E-17,0,6.29729E-13,0,0,0,0,5.9709E-19,0,0,0,2.66688E-17,5.78154E-18,0,0,3.0509E-12,0,0,1,0,0,2.97356E-17,4.40603E-12,1.4659E-09,0,0,0,0,0,0,0,0,0,0,0,2.46764E-12,0,0,0,0,0,0,0,7.58658E-17,9.84365E-13,0,0,1.39785E-11,0,0,0,0,0
2023-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54804E-17,0,0,0,0,0,0,0,0,0,0,0,2.97135E-17,0,0,0,0,0,0,1.39327E-12,0,0,0,0,0,0,0,0,0,0,0,6.48074E-18,0,0,0,0,0,0,0,0,0,1.4085E-12,0,0,0,0,0,2.56443E-17,0,0,0,1.651E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74761E-13,0,0,0,0,0,0,0,0,0,4.15505E-18,0,6.09908E-13,0,0,0,0,0,0,0,0,1.40894E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91924E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40298E-17,0,0,1.49066E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64536E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69875E-12,0,0,0,0,0,0,0,5.99585E-17,0,0,0,0,0,0,0,1.22897E-12,0,0,0,0,9.35528E-13,0,0,0,0,0,0,3.30989E-13,0,3.47015E-17,0,0,0,0,0,0,0,0,0,0,0,3.62796E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10724E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09256E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27381E-13,0,4.36724E-18,0,0,0,1.89893E-17,0,3.19966E-13,0,2.02355E-13,0,0,0,0,0,0,0,0,0,0,0,0,8.03062E-14,0,0,0,0,0,0,3.86979E-17,0,0,0,0,0,0,0,0,0,7.56469E-13,0,0,1.20505E-17,0,0,0,0,0,0,0,2.27405E-17,2.30037E-13,1.30687E-17,0,0,3.3628E-16,0,6.02784E-13,0,0,0,0,1.59228E-16,0,0,0,3.19441E-13,3.16975E-18,0,0,1.55245E-17,0,0,1,0,0,4.10233E-13,4.897E-13,7.20501E-17,0,0,0,0,0,0,0,0,0,0,0,1.10511E-17,0,0,0,0,0,0,0,1.11268E-17,5.63923E-13,0,0,9.4729E-13,0,0,0,0,0
2023-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18638E-17,0,0,0,0,0,0,3.98106E-11,0,0,0,0,0,0,0,0,0,0,0,8.12685E-17,0,0,0,0,0,0,0,0,0,1.40774E-11,0,0,0,0,0,0,0,0,0,2.99369E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71697E-11,0,0,0,0,0,0,0,0,0,0,0,1.41329E-11,0,0,0,0,0,0,0,0,4.05779E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3081E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72896E-17,0,0,8.96926E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54169E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7975E-12,0,0,0,0,0,0,0,3.00053E-17,0,0,0,0,0,0,0,7.77902E-17,0,0,0,0,1.30032E-16,0,0,0,0,0,0,0,0,4.71035E-11,0,0,0,0,0,0,0,0,0,0,0,2.91893E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14414E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01208E-12,0,9.49457E-12,0,0,0,9.15209E-12,0,1.3177E-11,0,2.00752E-12,0,0,0,0,0,0,0,0,0,0,0,0,2.55074E-12,0,0,0,0,0,0,4.77945E-17,0,0,0,0,0,0,0,0,0,8.02489E-12,0,0,1.8074E-17,0,0,0,0,0,0,0,2.15423E-11,3.27012E-17,9.6407E-13,0,0,1.29597E-11,0,3.50917E-17,0,0,0,0,6.35066E-17,0,0,0,2.85608E-12,0,0,0,6.91887E-12,0,0,1,0,0,4.66818E-15,4.96496E-11,1.74939E-06,0,0,0,0,0,0,0,0,0,0,0,5.41731E-11,0,0,0,0,0,0,0,2.33761E-11,0,0,0,2.36824E-17,0,0,0,0,0
2023-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12556E-13,0,0,0,0,0,0,0,0,0,0,0,9.47164E-17,0,0,0,0,0,0,1.23792E-12,0,0,0,0,0,0,0,0,0,0,0,2.99333E-16,0,0,0,0,0,0,0,0,0,5.36524E-17,0,0,0,0,0,1.93649E-16,0,0,0,2.77375E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24015E-13,0,0,0,0,0,0,0,0,0,1.26796E-12,0,8.4839E-14,0,0,0,0,0,0,0,0,1.13007E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25985E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29314E-13,0,0,2.46574E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87296E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69306E-17,0,0,0,0,0,0,0,2.68442E-13,0,0,0,0,0,0,0,1.8008E-17,0,0,0,0,1.12204E-13,0,0,0,0,0,0,2.84445E-13,0,1.37655E-16,0,0,0,0,0,0,0,0,0,0,0,1.04486E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06472E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93779E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80654E-16,0,7.58932E-17,0,0,0,4.32272E-17,0,2.7541E-14,0,3.51091E-14,0,0,0,0,0,0,0,0,0,0,0,0,3.06392E-13,0,0,0,0,0,0,8.95783E-17,0,0,0,0,0,0,0,0,0,9.0892E-13,0,0,1.81863E-17,0,0,0,0,0,0,0,2.03386E-16,2.51378E-13,4.91989E-13,0,0,3.12264E-13,0,1.06249E-16,0,0,0,0,1.96312E-14,0,0,0,1.10486E-16,7.71433E-18,0,0,2.26271E-16,0,0,1,0,0,6.48246E-13,1.09706E-16,6.9582E-13,0,0,0,0,0,0,0,0,0,0,0,2.80384E-13,0,0,0,0,0,0,0,1.01449E-16,2.08274E-13,0,0,6.22013E-13,0,0,0,0,0
2023-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37015E-13,0,0,0,0,0,0,0,0,0,0,0,8.74949E-13,0,0,0,0,0,0,3.02075E-18,0,0,0,0,0,0,0,0,0,0,0,4.02429E-13,0,0,0,0,0,0,0,0,0,6.01225E-13,0,0,0,0,0,5.74998E-14,0,0,0,1.68851E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57845E-18,0,0,0,0,0,0,0,0,0,1.49008E-17,0,1.35832E-17,0,0,0,0,0,0,0,0,5.00365E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79283E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57486E-13,0,0,6.64409E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98637E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47946E-13,0,0,0,0,0,0,0,4.5524E-18,0,0,0,0,0,0,0,8.9931E-14,0,0,0,0,2.82406E-13,0,0,0,0,0,0,3.91001E-13,0,1.03265E-17,0,0,0,0,0,0,0,0,0,0,0,6.22539E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03316E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46519E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99301E-14,0,1.01601E-17,0,0,0,8.01117E-14,0,2.90309E-18,0,1.24781E-17,0,0,0,0,0,0,0,0,0,0,0,0,5.1022E-13,0,0,0,0,0,0,7.79205E-18,0,0,0,0,0,0,0,0,0,4.5686E-13,0,0,4.28672E-17,0,0,0,0,0,0,0,7.9811E-13,4.10139E-18,5.35692E-13,0,0,3.04463E-13,0,9.85624E-14,0,0,0,0,1.36102E-13,0,0,0,4.97663E-13,6.96539E-18,0,0,7.04893E-13,0,0,1,0,0,1.07531E-17,2.46903E-18,9.0405E-14,0,0,0,0,0,0,0,0,0,0,0,5.63707E-14,0,0,0,0,0,0,0,2.88417E-13,1.35587E-13,0,0,7.47295E-13,0,0,0,0,0
2023-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58445E-11,0,0,0,0,0,0,0,0,0,7.56386E-12,0,0,0,0,0,0,0,0,0,5.10331E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36899E-11,0,0,0,0,0,0,0,0,0,0,0,2.84315E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76786E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01599E-11,0,0,7.52344E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56815E-11,0,0,0,0,0,0,0,6.97741E-20,0,0,0,0,0,0,0,3.18952E-11,0,0,0,0,1.25978E-12,0,0,0,0,0,0,3.76478E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49022E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60393E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89379E-11,0,0,0,6.9728E-11,0,9.51023E-19,0,1.34259E-10,0,0,0,0,0,0,0,0,0,0,0,0,1.30608E-17,0,0,0,0,0,0,3.69844E-11,0,0,0,0,0,0,0,0,0,1.12707E-10,0,0,2.58129E-11,0,0,0,0,0,0,0,1.85638E-11,4.29146E-20,1.17277E-10,0,0,3.51256E-11,0,1.26557E-10,0,0,0,0,1.04624E-10,0,0,0,9.06264E-11,1.61887E-18,0,0,2.01002E-18,0,0,1,0,0,5.40293E-11,0,8.86688E-09,0,0,0,0,0,0,0,0,0,0,0,2.25633E-13,0,0,0,0,0,0,0,2.45514E-10,1.47847E-10,0,0,2.32514E-10,0,0,0,0,0
2023-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01645E-17,0,0,0,0,0,0,0,0,0,0,0,1.19813E-16,0,0,0,0,0,0,5.49672E-17,0,0,0,0,0,0,0,0,0,0,0,3.7512E-17,0,0,0,0,0,0,0,0,0,8.07382E-17,0,0,0,0,0,1.00372E-12,0,0,0,1.11566E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28751E-17,0,0,0,0,0,0,0,0,0,4.19334E-14,0,1.68611E-13,0,0,0,0,0,0,0,0,3.57685E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3301E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20549E-13,0,0,5.90906E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95034E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16965E-17,0,0,0,0,0,0,0,1.24939E-12,0,0,0,0,0,0,0,1.75625E-17,0,0,0,0,2.62202E-17,0,0,0,0,0,0,1.45183E-12,0,1.22528E-12,0,0,0,0,0,0,0,0,0,0,0,3.41257E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35234E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5124E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75051E-13,0,7.19781E-17,0,0,0,1.00227E-16,0,9.45688E-14,0,1.70449E-13,0,0,0,0,0,0,0,0,0,0,0,0,3.23837E-17,0,0,0,0,0,0,5.07562E-17,0,0,0,0,0,0,0,0,0,3.52984E-13,0,0,5.27835E-13,0,0,0,0,0,0,0,8.85872E-17,2.12253E-17,9.05407E-13,0,0,1.37274E-16,0,9.49239E-17,0,0,0,0,1.06456E-16,0,0,0,6.40495E-17,3.91528E-17,0,0,4.47011E-13,0,0,1,0,0,7.35188E-17,2.14994E-13,4.27153E-13,0,0,0,0,0,0,0,0,0,0,0,1.65079E-13,0,0,0,0,0,0,0,3.95288E-13,3.53339E-17,0,0,2.15043E-13,0,0,0,0,0
2023-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47809E-10,0,0,0,0,0,0,0,0,0,0,0,1.6276E-10,0,0,0,0,0,0,2.8111E-14,0,0,0,0,0,0,0,0,0,0,0,5.07466E-15,0,0,0,0,0,0,0,0,0,5.65918E-10,0,0,0,0,0,4.2967E-10,0,0,0,1.58671E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09545E-10,0,0,0,0,0,0,0,0,0,5.42847E-15,0,2.40097E-15,0,0,0,0,0,0,0,0,1.18462E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79191E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32848E-14,0,0,5.89978E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82288E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61225E-10,0,0,0,0,0,0,0,2.40262E-14,0,0,0,0,0,0,0,2.49413E-14,0,0,0,0,4.58212E-11,0,0,0,0,0,0,1.81858E-10,0,2.7775E-15,0,0,0,0,0,0,0,0,0,0,0,2.33657E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61836E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62001E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48279E-11,0,5.65303E-11,0,0,0,7.82371E-13,0,2.057E-15,0,1.69995E-15,0,0,0,0,0,0,0,0,0,0,0,0,2.76911E-11,0,0,0,0,0,0,9.45763E-14,0,0,0,0,0,0,0,0,0,1.97688E-10,0,0,6.28043E-11,0,0,0,0,0,0,0,1.37022E-13,1.94178E-10,3.14481E-16,0,0,1.44852E-10,0,2.16523E-13,0,0,0,0,8.83372E-10,0,0,0,4.30472E-10,1.46056E-13,0,0,3.22856E-10,0,0,1,0,0,1.94342E-15,8.79964E-10,6.5055E-08,0,0,0,0,0,0,0,0,0,0,0,1.74944E-14,0,0,0,0,0,0,0,5.56537E-16,6.12039E-10,0,0,5.22586E-15,0,0,0,0,0
2023-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66242E-17,0,0,0,0,0,0,0,0,0,0,0,6.17883E-17,0,0,0,0,0,0,3.1982E-16,0,0,0,0,0,0,0,0,0,0,0,2.26605E-13,0,0,0,0,0,0,0,0,0,1.66548E-16,0,0,0,0,0,3.90811E-14,0,0,0,8.18833E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69507E-15,0,0,0,0,0,0,0,0,0,2.86466E-13,0,1.3925E-13,0,0,0,0,0,0,0,0,8.66214E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36981E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3551E-18,0,0,8.05553E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88617E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76223E-17,0,0,0,0,0,0,0,4.79399E-13,0,0,0,0,0,0,0,4.09222E-13,0,0,0,0,6.12767E-13,0,0,0,0,0,0,5.806E-17,0,8.46383E-17,0,0,0,0,0,0,0,0,0,0,0,2.64784E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30891E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97507E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19251E-17,0,6.00967E-13,0,0,0,1.15446E-16,0,1.26043E-17,0,1.61072E-12,0,0,0,0,0,0,0,0,0,0,0,0,9.00257E-17,0,0,0,0,0,0,2.04712E-16,0,0,0,0,0,0,0,0,0,4.40149E-17,0,0,9.60409E-13,0,0,0,0,0,0,0,1.31097E-17,1.27942E-16,3.01384E-13,0,0,1.21624E-16,0,1.12857E-12,0,0,0,0,1.52252E-14,0,0,0,1.72151E-13,1.79373E-13,0,0,2.06979E-17,0,0,1,0,0,4.2025E-17,5.03282E-17,8.85617E-13,0,0,0,0,0,0,0,0,0,0,0,2.65565E-17,0,0,0,0,0,0,0,5.8495E-13,1.86385E-14,0,0,1.43419E-16,0,0,0,0,0
2023-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67451E-18,0,0,0,0,0,0,0,0,0,7.04731E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50521E-19,0,0,0,0,0,0,0,0,1.57209E-18,0,0,0,0,0,0,0,4.27682E-19,0,0,0,0,0,0,8.07153E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842E-19,0,0,0,0,0,0,0,0,0,0,0,1.94218E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3086E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50521E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62701E-17,0,1.73472E-18,0,0,0,0,0,0,0,1.0842E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65052E-19,0,0,0,0,0,0,0,0,8.07153E-19,0,0,0.002209727,0,0.221539697,0,7.58942E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776250577,9.28702E-19,5.00103E-19,0,1.02421E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73472E-19,0,0,0,0,0
